tag_id,image_id,p1_x,p_1y, p2_x, p2_y, p3_x, p3_y, p4_x, p4_y,general_class,sub_class,sunroof,luggage_carrier,open_cargo_area,enclosed_cab,spare_wheel,wrecked,flatbed,ladder,enclosed_box,soft_shell_box,harnessed_to_a_cart,ac_vents,color
13293,18909,1078.044671,337.4518429,1078.044671,373.1329574,1090.787926,373.1329574,1092.826847,338.9810335,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
21662,18909,632.7597656,477.5895386,640.7872314,472.324585,657.2402344,497.4104614,649.2127686,502.6753845,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
27646,18909,275.530661,1031.27508,269.5065768,1064.639239,279.7011809,1067.882977,288.5056117,1033.128645,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
23020,18909,232.8986801,1307.919565,230.5817246,1340.356942,243.0932842,1343.137289,244.9468486,1310.699912,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
25625,18909,1516.917568,1620.299906,1518.446758,1633.043161,1550.050031,1629.47505,1548.01111,1617.751255,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
20589,18909,595.4957515,1384.806475,593.8136418,1397.702649,623.5309129,1402.188275,624.0916161,1389.852804,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
25946,15249,849.2608248,146.2498972,849.2608248,163.6316973,889.6314572,168.1173231,891.8742701,150.735523,large vehicle,light truck,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,white
30704,15249,61.6529833,391.0114635,59.80266265,456.3894599,82.00651047,459.4733276,84.47360467,392.8617841,large vehicle,truck,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,white
19157,15249,1925.555054,145.3248749,1925.445923,130.925293,1958.444946,130.6751099,1958.554077,145.074707,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
19562,15249,1755.360596,139.0239868,1754.655029,115.0343704,1790.639404,113.9760056,1791.344971,137.9656372,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
33465,15249,1329.783491,103.6364519,1328.662085,118.2147358,1379.686078,116.5326261,1376.882562,101.9543422,small vehicle,van,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,white
13077,15249,1289.973562,158.024665,1286.048639,193.9096716,1300.626923,196.1524845,1303.430439,160.2674779,small vehicle,pickup,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,white
19374,15249,1249.192505,225.9389648,1270.775391,225.0815277,1271.807495,251.0610352,1250.224609,251.9184723,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,yellow
38422,15249,965.8870962,867.3142481,963.6442833,903.1992547,977.661864,906.0027708,979.9046769,870.1177643,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
19131,15249,950.7481091,584.7198213,946.2624832,623.9690473,960.2800639,625.0904537,964.2049865,586.401931,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
37791,15249,904.7704444,115.4112197,901.9669282,154.6604456,915.4238057,155.2211488,919.9094315,116.5326261,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
37237,15249,669.835792,1119.630701,669.835792,1156.637114,681.6105597,1156.637114,684.4140759,1120.752107,small vehicle,hatchback,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
33117,15249,646.4703233,889.7949829,660.378522,889.4011012,664.1172485,921.2050171,647.6603988,922.108629,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
19319,15249,632.2828979,956.6772461,651.4716187,957.3356934,650.7171021,979.3227539,631.5283813,978.6643066,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
33267,15249,675.9801025,948.0809326,685.5368652,948.9910889,684.0198975,964.9190674,674.4631348,964.0089111,small vehicle,pickup,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,other
18002,15249,632.2279663,680.2279663,656.1865234,678.8186035,657.7720337,705.7720337,633.8134766,707.1813965,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
20420,15249,1043.556476,314.5315432,1044.790023,327.4837878,1084.880304,329.950882,1085.497077,317.615411,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,red
29236,15249,1009.63393,185.6258712,1006.550063,222.0155106,1022.586175,222.6322842,1026.286816,186.2426447,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,red
18057,15249,1717.013062,30.47790337,1731.194458,32.97753143,1725.986938,62.52209854,1711.805542,60.02246857,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
38536,13768,1933.877088,944.7931956,1930.489453,963.0864256,1968.430967,968.5066419,1971.818602,950.2134119,small vehicle,van,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,other
17975,13768,1787.616511,722.5228405,1797.288197,733.7216345,1824.26711,712.8511548,1816.122533,699.1071803,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
18742,13768,202.1179776,207.6437776,177.7270042,234.0673321,189.2449639,244.9077648,214.9909914,215.7741021,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
25792,13768,138.430436,240.8426025,138.430436,255.0706703,172.984315,257.1032515,172.3067879,243.5527107,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
22470,13768,88.37513545,1060.049911,87.86609936,1074.302922,125.0257341,1075.83003,125.5347702,1061.067983,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
18199,13768,45.10706762,1530.908296,44.08899544,1542.616126,78.19441361,1543.634199,78.19441361,1530.908296,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
30479,13768,1054.80566,1530.228096,1052.128535,1562.35359,1063.601926,1563.883375,1067.808836,1531.757882,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
30780,13768,553.717928,503.0370485,552.8981203,520.2530106,593.0686984,521.0728183,590.6092753,503.8568563,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
30841,13768,822.7697694,954.8237963,816.6613362,970.0948791,853.3119349,985.874998,860.4384402,967.5496987,small vehicle,van,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,white
18186,19612,28.75027991,461.0724993,30.9891679,502.8650751,50.3928638,502.1187791,48.00471661,460.9978697,small vehicle,van,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,white
31244,18150,45.4863739,125.3249512,42.05498505,96.73009491,117.5136261,87.67505646,120.945015,116.2699127,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
33244,19057,242.226059,175.3348541,260.1844177,182.1273346,235.773941,246.6651459,217.8155975,239.8726654,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
11689,13273,264.0888367,396.302887,240.2649994,380.1206665,277.9111633,324.6971436,301.7350159,340.879364,small vehicle,sedan,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
24415,13273,237.1455994,364.1759644,207.8822937,353.3547363,232.8544006,285.8240356,262.1177063,296.6452942,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
12416,13273,310.3370056,429.4223938,279.5858459,410.7043152,307.6629944,364.5776062,338.4141541,383.2956848,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
19010,13273,359.7046509,432.2878723,380.5532532,412.4189148,432.2953491,466.7121277,411.4467773,486.5810852,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
37169,13273,842.6809692,611.6638184,824.8676758,599.4472046,850.3190308,562.3361816,868.1323242,574.5527954,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
27190,13273,787.8021851,18.12989426,789.3129272,-3.417207718,836.1978149,-0.129894257,834.6870728,21.41720772,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
17766,13273,792.6575317,309.5561829,793.3815918,290.3698425,848.3424683,292.4438171,847.6184082,311.6301575,small vehicle,hatchback,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
14283,13699,495.6156311,130.9897003,474.1720886,128.3945923,484.3843689,44.01029205,505.8279114,46.60540771,small vehicle,jeep,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,white
29617,19914,193.6882782,336.2562866,210.0137787,315.5092773,271.3117065,363.7437134,254.9862061,384.4907227,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
36494,19914,270.7961731,385.9462891,289.9682007,364.4550476,342.2038574,411.0537109,323.0317993,432.5449524,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
31326,19914,345.9754639,445.5050659,360.0275269,429.1007996,420.0245361,480.4949341,405.9724731,496.8992004,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
14411,19914,777.2467651,98.3381958,796.1268921,79.88558197,845.7532959,130.6618042,826.8731079,149.1144257,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
28751,18889,84.55189514,131.1184692,48.77797699,102.8414993,106.4481049,29.88153839,142.2220154,58.1585083,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
21372,18889,827.874939,30.46157455,808.3048096,12.742342,831.125061,-12.46157455,850.6951904,5.257658005,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
19999,18889,780.8779907,505.8258057,759.0234985,491.015625,792.1220093,442.1741943,813.9765015,456.984375,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
28066,16033,524.9328003,128.7418518,488.966217,127.1913605,492.0671997,55.25817108,528.0338135,56.80865479,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
34988,16033,507.4474366,533.5755615,539.7473375,531.4905396,541.7953685,601.4244385,509.495447,603.5094604,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
30245,15460,188.0211487,351.6833496,164.0288239,352.290741,161.9788666,271.3166809,185.9711761,270.7092896,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
19249,15460,660.9465332,109.4590378,676.8948975,88.42075348,739.0534668,135.5409546,723.1051025,156.5792542,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
24268,15460,769.0729525,78.49508089,789.973671,52.76651336,836.4414983,84.66676882,815.5407799,113.5167236,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
38474,17580,353.8649902,601.1995511,349.9556163,570.184299,415.256397,565.5577354,420.2062639,598.6538513,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
24658,17580,526.479694,582.2735807,526.3377737,555.8740099,602.3366664,555.4653562,602.4786464,581.8649398,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
32690,17580,620.8638685,579.3654325,619.0685108,554.3922681,694.8555415,549.7474154,696.6509427,573.680192,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
27945,19433,7.23170948,173.8637274,14.81649017,164.7445598,54.76829147,186.3790472,47.18350983,198.619602,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
11863,19433,79.33990439,232.7090384,100.8891211,209.3643719,145.1456371,240.371888,124.6368828,263.7165683,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
12755,19433,12.29500103,299.9125671,24.53047562,285.1161804,77.70500183,329.0874329,65.4695282,343.8838196,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
27788,19433,228.1918945,347.3329163,243.4811401,325.8108521,303.8081055,368.6670837,288.5188599,390.1891479,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,red
26070,19433,504.8661724,336.2287903,489.1015131,325.4023738,522.7811366,275.7467255,536.6847038,285.1770237,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
11939,19433,563.2835693,253.8895569,538.1360474,239.8523712,573.7164307,176.1104279,598.8639526,190.1476135,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
36955,19433,613.3322881,166.8019367,596.2413365,153.5936265,629.2621575,110.8662422,646.3530485,124.0745596,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
17865,19433,671.4501953,82.79824829,648.204834,70.28369141,687.5498657,-2.798248291,710.795166,9.716310501,small vehicle,hatchback,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
36163,18685,536.9794312,113.1812057,505.889679,110.5608826,512.0205688,37.81878662,543.1103516,40.4391098,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
34768,18685,690.9029541,111.5472946,657.3143311,112.4237747,655.0970459,27.45269775,688.6856689,26.57622147,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,green
32014,18685,501.5396729,502.8435669,471.6209412,493.9943848,493.4603271,420.1564331,523.3790894,429.0056458,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
14233,18685,538.9689331,567.079834,514.9825439,567.8873291,513.0310669,509.920166,537.0174561,509.1126709,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
14661,18685,687.2227783,601.5568848,654.0447998,606.8653564,646.7772217,561.4431152,679.9552002,556.1346436,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
34113,18685,530.7287061,598.5746499,509.225243,598.338688,510.2712939,579.3444253,531.774757,579.5803872,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
39877,12784,547.6604614,286.3281555,547.347229,264.7304077,620.3395386,263.6718445,620.652771,285.2695923,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
11134,12784,575.8789673,596.1140747,574.2478027,567.3602905,653.1210327,562.8859253,654.7521973,591.6397095,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
32774,12784,451.5190763,260.9722415,450.674181,227.3828664,484.6634132,226.5278993,485.5083412,260.1172845,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,red
38809,12784,454.7919312,214.6380385,451.4429016,190.872856,475.2080688,187.5238112,478.5571289,211.2889937,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
21572,19918,47.30086899,212.0003052,26.86187935,195.290802,73.69913483,137.9996796,94.13812256,154.709198,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
30945,19918,390.5143433,18.60770035,413.8141479,-5.601377487,458.4856567,37.39230347,435.1858521,61.60137939,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
15618,19918,506.2281494,88.43396759,518.8105469,70.87712097,579.7718506,114.56604,567.1894531,132.1228943,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
31582,19918,807.0119629,193.5529327,817.5461426,177.5008087,850.9880371,199.4470673,840.4538574,215.4991913,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
17653,18316,65.54177856,415.4028931,80.14413452,396.3563232,140.4582214,442.5971069,125.8558655,461.6436768,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
23739,18316,209.5384827,537.9962158,228.3128052,516.1566772,287.4615173,567.0037842,268.6871948,588.8433228,small vehicle,jeep,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
10981,18316,525.0931396,140.7053528,498.8403931,137.9209595,505.9068298,71.29464722,532.1596069,74.07904053,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
27286,18316,672.5645752,117.2837524,653.3739624,116.6840515,655.4354248,50.71625519,674.6260376,51.31595993,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
31876,18316,676.7046529,214.0316595,652.7098693,213.5324684,654.3738503,133.5497508,678.3686367,134.0489569,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,red
18019,18316,667.1950073,347.4603271,635.9951172,347.5394287,635.8049927,272.5396729,667.0048828,272.4605713,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
31300,18316,772.8747559,464.5916748,791.0217285,445.4175415,849.1252441,500.4083252,830.9782715,519.5824585,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
10687,18316,805.5422363,437.2462769,830.3560791,418.3330383,879.4577637,482.7537231,854.6439209,501.6669617,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
15271,18316,837.8497925,424.0424194,859.8356323,401.9050903,898.1502686,439.9575806,876.1643677,462.0949097,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
14065,18316,868.2091675,381.6043701,888.7216797,364.9851379,915.7908325,398.3956299,895.2783203,415.0148315,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
13297,18316,76.72177124,317.9343262,95.31342316,289.9466553,175.2782288,343.0656738,156.6865845,371.0533447,small vehicle,van,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,white
30864,15960,37.7269249,423.2436523,22.93138504,435.4801636,8.273072243,417.7563477,23.06861115,405.5198364,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
29670,15960,86.89334869,266.4909973,107.0599289,249.4537048,156.1066589,307.5090027,135.9400787,324.5462952,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
13633,11988,863.3858643,338.1907654,837.0292358,336.6777344,841.6141357,256.8092346,867.9707642,258.3222351,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
29205,11988,868.8067017,445.1329346,830.442749,446.7966309,827.1932983,371.8670654,865.557251,370.2033691,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
27678,11988,876.6651001,498.855957,853.6004639,492.2209473,874.3348999,420.1440125,897.3995361,426.7790527,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
22225,11988,731.6122437,555.953064,755.5848389,557.0994263,753.3877563,603.046875,729.4151611,601.9005737,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
21614,11988,563.9934082,570.0443726,587.9753418,570.9743652,587.0065918,595.9556274,563.0246582,595.0256348,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
32355,13855,116.9096527,162.7050476,119.4731064,136.4297943,200.0903473,144.2949524,197.526886,170.5702057,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
39796,13855,390.7028503,593.9136353,366.7918091,591.8491211,372.2971497,528.0863647,396.2081909,530.1508789,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
14066,13855,47.5353508,559.5913696,47.46544266,532.6187202,139.4646454,532.0040061,139.5345459,558.9766556,small vehicle,van,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,silver/grey
33789,14503,754.432251,94.91906738,749.342041,73.92741394,810.567749,59.08093643,815.657959,80.07259369,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,red
34530,14503,754,341.2000122,754,314.7999878,819,314.7999878,819,341.2000122,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,green
27055,14503,754.4431763,388.4199524,757.010498,366.973053,820.5568237,374.5800476,817.989502,396.0269165,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,red
32829,14503,658.7553101,465.3876953,637.1706543,464.5731812,639.2446899,409.6123047,660.8293457,410.4268188,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
18098,14503,656.9711304,568.9553223,632.9908447,567.9831543,636.0288696,493.0446777,660.0091553,494.0168762,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
38773,14503,759.5814209,468.0057373,761.3956299,456.1436768,845.4185791,468.9942627,843.6043701,480.8563232,small vehicle,hatchback,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
15981,14503,37.8822403,336.6234741,11.48342133,336.3735352,12.11776257,269.3765259,38.51658249,269.6264648,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
30429,14289,163.6783295,425.330719,137.3618317,427.428894,131.3216705,351.669281,157.6381531,349.571106,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
12991,14289,21.51163292,560.5783081,18.07536316,534.4028931,86.48836517,525.4216919,89.92463684,551.5971069,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
18033,14289,211.8455048,549.6156616,210.2702942,523.2626953,275.15448,519.3843384,276.7297058,545.7373047,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
29355,14289,293.0643616,538.7329102,291.1549072,517.2175293,346.9356689,512.2670288,348.8451233,533.7824707,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
27308,14289,368.6083984,526.8355713,367.4731445,505.2654114,426.3916016,502.1644287,427.5268555,523.7346191,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,green
29302,14289,877.4898071,493.6201477,873.9210205,477.2035828,891.5101929,473.3798523,895.0789795,489.7964172,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
11906,11821,35.90504074,179.961731,27.16229057,140.1094513,114.0949631,121.038269,122.8377151,160.8905487,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
27983,11821,45.07683563,222.7589874,37.31214905,182.7046509,111.9231644,168.2410278,119.687851,208.2953491,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
33392,11821,44.53235626,255.2632141,49.22100449,221.9919586,125.4676361,232.7367859,120.7789917,266.0080566,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
27115,11821,40.42944717,341.5690613,45.73627853,310.8237,124.5705566,324.4309387,119.2637253,355.1763306,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
12992,11821,51.58491516,410.026001,46.06853485,372.024292,108.4150848,362.973999,113.9314651,400.975708,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
29275,16419,831.1549683,307.0393982,808.5418701,289.2043762,856.8450928,227.9605865,879.4581299,245.7956238,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
34022,16419,842.1513672,464.8444824,816.954834,456.9645386,837.8486328,390.1555176,863.045166,398.0354614,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
31880,16419,761.0240479,33.27686691,746.7772827,35.37197876,741.9759521,2.723125458,756.2227173,0.628013372,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
10226,15063,112.4321747,166.1916199,109.2980347,144.8202209,177.5678253,134.8083801,180.7019653,156.1797943,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
17051,15063,129.5387421,219.3384399,129.4620056,204.9386444,181.4612732,204.6615448,181.5379944,219.0613403,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
23074,15063,94.75988007,295.7784119,97.79831696,269.553833,181.2401123,279.2215881,178.2016907,305.446167,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
32712,15063,104.1550446,401.072998,107.3317947,374.8648071,173.8449554,382.927002,170.6682129,409.1351929,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
20233,15063,95.73203278,559.1315918,98.85945129,532.9174805,182.2679749,542.8684082,179.1405487,569.0825195,small vehicle,sedan,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
29649,16500,509.4036255,389.9432983,483.2494202,386.3490601,493.5963745,311.0567017,519.7505493,314.6509094,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
10649,16500,652.0342407,350.2567749,628.0733032,351.6259766,623.9657593,279.7432251,647.9266357,278.374054,small vehicle,minivan,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,white
10246,16500,519.7479858,510.5944519,486.3118286,513.9082642,476.2520142,412.4055786,509.6882019,409.0917358,small vehicle,van,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,black
22808,13063,85.60777283,172.1679993,59.21557617,172.8098297,57.39221954,97.83200073,83.7844162,97.19017792,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
21603,13063,359.197876,143.2132263,358.8096924,116.8160782,428.802124,115.7867737,429.1903076,142.1839294,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
23341,13063,443.3154907,140.7910156,443.6933899,119.194313,501.6845093,120.208992,501.3066406,141.8056946,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
22260,13063,508.5274963,143.3950195,508.4727478,121.7950974,583.4725342,121.6049728,583.5272827,143.204895,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
38610,13063,607.8378296,148.7834015,608.170105,127.1859512,675.1621704,128.2165985,674.829895,149.8140564,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
26469,13063,682.1973877,147.7810669,682.8323975,126.1903992,751.8026123,128.2189331,751.1676025,149.8096008,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
37437,13063,778.1748657,147.8963928,779.9810791,123.964447,834.8250732,128.1036224,833.0189209,152.035553,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
20376,15499,803.5281372,443.5794373,803.4720459,419.5794983,871.4718628,419.4205627,871.5279541,443.4205017,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
23965,15499,793.5,82,793.5,70,823.5,70,823.5,82,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
39389,15411,522.9281006,90.57369232,495.2419128,82.64170074,515.0718994,13.42630005,542.7580566,21.35829163,small vehicle,sedan,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
27859,15411,574.0811157,96.59741974,540.6791382,92.95458984,548.9188843,17.40257263,582.3208618,21.04540253,small vehicle,sedan,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
36388,15411,437.7292175,194.0517578,443.9224548,163.4726257,525.270813,179.9482422,519.0775757,210.5273743,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
